سال آبي,اشتراک,امور,اشتراک برق,محدوده مطالعاتي,شهرستان,MA_XUTM,MA_YUTM,عمق چاه,دبي,ساعت کارکرد,اضافه کسربرداشت,تخليه مترمکعب,نوع چاه,نوع مصرف,نيرو محرکه,وضعيت چاه,برداشت واقعي,کنتور هوشمند,conat,ID
1400-01,519397,آب مشهد,,مشهد - چناران,مشهد,727313,4002155,13,1,4256,0,15321.6,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15321.6,ندارد,7.27313E+12,4
1400-01,519399,آب مشهد,,مشهد - چناران,مشهد,727930,4002546,8,2,2790,0,20088,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,20088,ندارد,7.2793E+12,4
1400-01,519400,آب مشهد,,مشهد - چناران,مشهد,728535,4002688,8,2,1860,0,13392,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,13392,ندارد,7.28535E+12,4
1400-01,519401,آب مشهد,,مشهد - چناران,مشهد,727964,4002656,15,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.27964E+12,4
1400-01,519402,آب مشهد,,مشهد - چناران,مشهد,728211,4002790,20,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.28211E+12,4
1400-01,519404,آب مشهد,,مشهد - چناران,مشهد,728157,4002768,16,2,2790,0,20088,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,20088,ندارد,7.28157E+12,4
1400-01,519406,آب مشهد,,مشهد - چناران,مشهد,727532,4001974,8,2,3120,0,22464,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22464,ندارد,7.27532E+12,4
1400-01,519408,آب مشهد,,مشهد - چناران,مشهد,727545,4001820,18,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,7.27545E+12,4
1400-01,519409,آب مشهد,,مشهد - چناران,مشهد,727514,4001845,9,1.5,3500,0,18900,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,18900,ندارد,7.27514E+12,4
1400-01,519410,آب مشهد,,مشهد - چناران,مشهد,727514,4001818,5,1,3500,0,12600,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,12600,ندارد,7.27514E+12,4
1400-01,519452,آب مشهد,,مشهد - چناران,مشهد,729407,4002595,12,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.29407E+12,4
1400-01,519457,آب مشهد,,مشهد - چناران,مشهد,728318,4002755,5,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.28318E+12,4
1400-01,519459,آب مشهد,,مشهد - چناران,مشهد,729717,4002551,6,2,4000,0,28800,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,28800,ندارد,7.29717E+12,4
1400-01,519509,آب مشهد,,مشهد - چناران,مشهد,743582,4021452,15,15,1080,0,58320,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,58320,ندارد,7.43582E+12,4
1400-01,519553,آب مشهد,,مشهد - چناران,مشهد,744734,4050231,7,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.44734E+12,4
1400-01,519554,آب مشهد,,مشهد - چناران,مشهد,744379,4048014,6,2,1500,0,10800,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,10800,ندارد,7.44379E+12,4
1400-01,519556,آب مشهد,,مشهد - چناران,مشهد,744913,4049288,5,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.44913E+12,4
1400-01,519558,آب مشهد,,مشهد - چناران,مشهد,744917,4049008,5,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.44917E+12,4
1400-01,519590,آب مشهد,,مشهد - چناران,مشهد,753916,4050961,8,3,4256,0,45964.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,45964.8,ندارد,7.53916E+12,4
1400-01,519597,آب مشهد,,مشهد - چناران,مشهد,741729,4057081,10,1,4256,0,15321.6,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15321.6,ندارد,7.41729E+12,4
1400-01,519599,آب مشهد,,مشهد - چناران,مشهد,760040,4011480,20,10,4256,0,153216,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,153216,ندارد,7.6004E+12,4
1400-01,519602,آب مشهد,,مشهد - چناران,مشهد,745386,4031081,80,6.5,4256,0,99590.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,99590.4,ندارد,7.45386E+12,4
1400-01,519639,آب مشهد,,مشهد - چناران,مشهد,758396,4039484,10,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.58396E+12,4
1400-01,519641,آب مشهد,,مشهد - چناران,مشهد,758682,4038481,20,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.58682E+12,4
1400-01,519503,آب مشهد,,مشهد - چناران,مشهد,740908,4028704,70,0.5,5110,36792,9198,نيمه عميق,كشاورزي,برقي,مجاز,45990,ندارد,7.40908E+12,4
1400-01,519700,آب مشهد,,مشهد - چناران,مشهد,758503,4008274,45,3.5,3500,0,44100,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,44100,ندارد,7.58503E+12,4
1400-01,519701,آب مشهد,,مشهد - چناران,مشهد,760954,4011189,18,6.5,4256,0,99590.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,99590.4,ندارد,7.60954E+12,4
1400-01,520146,آب مشهد,,مشهد - چناران,مشهد,754107,4001360,75,0.38,5110,44518.32,6990.48,عميق,صنعتي,برقي,مجاز,51508.8,ندارد,7.54107E+12,4
1400-01,519541,آب مشهد,,مشهد - چناران,مشهد,741095,4025575,58,0.5,5110,27594,9198,نيمه عميق,صنعتي,برقي,مجاز,36792,ندارد,7.41095E+12,4
1400-01,517578,آب مشهد,,مشهد - چناران,مشهد,747230,4017625,40,0.29,2700,9817.2,2818.8,نيمه عميق,صنعتي,برقي,مجاز,12636,ندارد,7.4723E+12,4
1400-01,519544,آب مشهد,,مشهد - چناران,مشهد,741735,4025459,42,0.5,5110,0,9198,نيمه عميق,صنعتي,برقي,مجاز,9198,ندارد,7.41735E+12,4
1400-01,520153,آب مشهد,,مشهد - چناران,مشهد,754090,4015055,100,3,5110,0,55188,عميق,خدمات,ديزلي,مجاز,55188,ندارد,7.5409E+12,4
1400-01,527085,آب مشهد,,مشهد - چناران,مشهد,735163,4016185,60,2,4256,0,30643.2,نيمه عميق,كشاورزي,برقي,غيرمجاز,30643.2,ندارد,7.35163E+12,4
1400-01,527147,آب مشهد,,مشهد - چناران,مشهد,744131,4018881,65,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.44131E+12,4
1400-01,527224,آب مشهد,,مشهد - چناران,مشهد,726251,4001857,15,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.26251E+12,4
1400-01,527730,آب مشهد,,مشهد - چناران,مشهد,727424,4001420,10,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,7.27424E+12,4
1400-01,527731,آب مشهد,,مشهد - چناران,مشهد,726685,4001859,15,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.26685E+12,4
1400-01,527732,آب مشهد,,مشهد - چناران,مشهد,728731,4002795,10,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.28731E+12,4
1400-01,527733,آب مشهد,,مشهد - چناران,مشهد,727666,4002266,9,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.27666E+12,4
1400-01,527868,آب مشهد,,مشهد - چناران,مشهد,732515,4020355,70,4,4256,0,61286.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,61286.4,ندارد,7.32515E+12,4
1400-01,515577,آب مشهد,,مشهد - چناران,مشهد,740224,4023779,110,30,4256,0,459648,عميق,كشاورزي,ديزلي,غيرمجاز,459648,ندارد,7.40224E+12,4
1401-02,516386,آب مشهد,695147,مشهد - چناران,مشهد,742811,4016564,150,31.5,4256,-144612.3,482630.4,عميق,كشاورزي,برقي,مجاز,338018.1,دارد,7.42811E+12,4
1401-02,516387,آب مشهد,695169,مشهد - چناران,مشهد,743014,4015443,150,38,4256,-114456.69,582220.8,عميق,كشاورزي,برقي,مجاز,467764.11,دارد,7.43014E+12,4
1401-02,516388,آب مشهد,695280,مشهد - چناران,مشهد,743526,4016463,115,29,4256,-176198,444326.4,عميق,كشاورزي,برقي,مجاز,268128.4,ندارد,7.43526E+12,4
1401-02,516391,آب مشهد,134284,مشهد - چناران,مشهد,743259,4037803,100,0.7,5110,-12877,12877.2,عميق,صنعتي,برقي,مجاز,0.2,دارد,7.43259E+12,4
1401-02,516392,آب مشهد,231857,مشهد - چناران,مشهد,747576,4000112,135,40,4256,529772.34,612864,عميق,كشاورزي,برقي,مجاز,1142636.34,دارد,7.47576E+12,4
1401-02,516395,آب مشهد,0,مشهد - چناران,مشهد,739977,4015756,95,1.3,5110,-0.2,23914.8,عميق,خدمات,ديزلي,مجاز,23914.6,ندارد,7.39977E+12,4
1401-02,516397,آب مشهد,695264,مشهد - چناران,مشهد,753098,4011858,30,0.3,5110,58867,5518.8,نيمه عميق,كشاورزي,برقي,مجاز,64385.8,دارد,7.53098E+12,4
1401-02,516398,آب مشهد,668726,مشهد - چناران,مشهد,745499,4012637,245,10,5760,0,207360,عميق,شرب,برقي,مجاز,207360,ندارد,7.45499E+12,4
1401-02,516399,آب مشهد,231079,مشهد - چناران,مشهد,748138,3998214,122,0.6,5110,0,11037.6,عميق,صنعتي,برقي,مجاز,11037.6,دارد,7.48138E+12,4
1401-02,516403,آب مشهد,272057,مشهد - چناران,مشهد,735532,4007047,30,0.3,5110,-4967.12,5518.8,نيمه عميق,صنعتي,برقي,مجاز,551.68,دارد,7.35532E+12,4
1401-02,516417,آب مشهد,963439,مشهد - چناران,مشهد,739961,4027244,35,0.28,2700,11858,2721.6,نيمه عميق,صنعتي,برقي,مجاز,14579.6,ندارد,7.39961E+12,4
1401-02,516418,آب مشهد,615515,مشهد - چناران,مشهد,739589,4029537,28,0.28,2700,-2722,2721.6,نيمه عميق,صنعتي,برقي,مجاز,0.4,ندارد,7.39589E+12,4
1401-02,516419,آب مشهد,0,مشهد - چناران,مشهد,747407,4020198,60,0.1,5110,-0.4,1839.6,عميق,صنعتي,ديزلي,مجاز,1839.2,ندارد,7.47407E+12,4
1401-02,516432,آب مشهد,679196,مشهد - چناران,مشهد,753863,4000744,85,0.27,5110,0,4966.9,عميق,صنعتي,برقي,مجاز,4966.92,دارد,7.53863E+12,4
1401-02,516702,آب مشهد,134251,مشهد - چناران,مشهد,735565,4021630,140,10,5760,261064,207360,عميق,شرب,برقي,مجاز,468424,ندارد,7.35565E+12,4
1400-01,525129,آب مشهد,,مشهد - چناران,مشهد,728332,4002720,20,2,4256,0,30643.2,نيمه عميق,كشاورزي,برقي,غيرمجاز,30643.2,ندارد,7.28332E+12,4
1400-01,525132,آب مشهد,,مشهد - چناران,مشهد,727942,4002585,23,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.27942E+12,4
1400-01,525134,آب مشهد,,مشهد - چناران,مشهد,727728,4002185,20,1,4256,0,15321.6,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15321.6,ندارد,7.27728E+12,4
1400-01,525137,آب مشهد,,مشهد - چناران,مشهد,727539,4001725,15,1,4256,0,15321.6,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15321.6,ندارد,7.27539E+12,4
1400-01,525139,آب مشهد,,مشهد - چناران,مشهد,727651,4002015,12,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.27651E+12,4
1400-01,525140,آب مشهد,,مشهد - چناران,مشهد,727611,4002163,12,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,7.27611E+12,4
1400-01,525142,آب مشهد,,مشهد - چناران,مشهد,728977,4002726,22,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.28977E+12,4
1400-01,525151,آب مشهد,,مشهد - چناران,مشهد,728862,4002692,22,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.28862E+12,4
1400-01,525153,آب مشهد,,مشهد - چناران,مشهد,728613,4002728,22,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.28613E+12,4
1400-01,525154,آب مشهد,,مشهد - چناران,مشهد,728837,4002714,22,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.28837E+12,4
1400-01,525156,آب مشهد,,مشهد - چناران,مشهد,727927,4002589,20,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.27927E+12,4
1400-01,525157,آب مشهد,,مشهد - چناران,مشهد,728900,4002724,24,10.5,4256,0,160876.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,160876.8,ندارد,7.289E+12,4
1400-01,525158,آب مشهد,,مشهد - چناران,مشهد,727910,4002578,15,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.2791E+12,4
1400-01,525159,آب مشهد,,مشهد - چناران,مشهد,728133,4002632,19,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,7.28133E+12,4
1400-01,525160,آب مشهد,,مشهد - چناران,مشهد,728839,4002793,22,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.28839E+12,4
1400-01,525178,آب مشهد,,مشهد - چناران,مشهد,753284,4025225,80,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.53284E+12,4
1400-01,525189,آب مشهد,,مشهد - چناران,مشهد,745335,4018334,22,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.45335E+12,4
1400-01,525197,آب مشهد,,مشهد - چناران,مشهد,742509,4038183,100,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.42509E+12,4
1400-01,525202,آب مشهد,,مشهد - چناران,مشهد,768208,4035845,17,1,4256,0,15321.6,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15321.6,ندارد,7.68208E+12,4
1400-01,525204,آب مشهد,,مشهد - چناران,مشهد,768407,4035389,12,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.68407E+12,4
1400-01,525208,آب مشهد,,مشهد - چناران,مشهد,728341,4002704,22,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.28341E+12,4
1400-01,525211,آب مشهد,,مشهد - چناران,مشهد,727694,4002305,27,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.27694E+12,4
1400-01,525213,آب مشهد,,مشهد - چناران,مشهد,727611,4002165,20,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.27611E+12,4
1400-01,525219,آب مشهد,,مشهد - چناران,مشهد,738355,3998107,5,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7660.8,ندارد,7.38355E+12,4
1400-01,525224,آب مشهد,,مشهد - چناران,مشهد,742232,4032457,140,3.5,4256,0,53625.6,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,53625.6,ندارد,7.42232E+12,4
1400-01,525228,آب مشهد,,مشهد - چناران,مشهد,747027,4020449,17,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.47027E+12,4
1400-01,525253,آب مشهد,,مشهد - چناران,مشهد,743645,4021722,7,5,4256,0,76608,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,76608,ندارد,7.43645E+12,4
1400-01,525999,آب مشهد,,مشهد - چناران,مشهد,726709,4001118,10,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.26709E+12,4
1400-01,526001,آب مشهد,,مشهد - چناران,مشهد,726761,4000970,15,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.26761E+12,4
1400-01,526006,آب مشهد,,مشهد - چناران,مشهد,728149,4002688,16,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.28149E+12,4
1400-01,526007,آب مشهد,,مشهد - چناران,مشهد,728283,4002679,13,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.28283E+12,4
1400-01,526008,آب مشهد,,مشهد - چناران,مشهد,729858,4002540,13,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.29858E+12,4
1400-01,526009,آب مشهد,,مشهد - چناران,مشهد,729994,4002565,14,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.29994E+12,4
1400-01,526011,آب مشهد,,مشهد - چناران,مشهد,730409,4002482,14,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.30409E+12,4
1400-01,526013,آب مشهد,,مشهد - چناران,مشهد,730436,4002489,13,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.30436E+12,4
1400-01,526014,آب مشهد,,مشهد - چناران,مشهد,729071,4002703,20,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.29071E+12,4
1400-01,526015,آب مشهد,,مشهد - چناران,مشهد,730461,4002485,16,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.30461E+12,4
1400-01,526023,آب مشهد,,مشهد - چناران,مشهد,730966,4002581,13,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.30966E+12,4
1400-01,526097,آب مشهد,,مشهد - چناران,مشهد,730414,4002505,12,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.30414E+12,4
1400-01,526100,آب مشهد,,مشهد - چناران,مشهد,730051,4002567,14,0.5,4256,0,7660.8,نيمه عميق,كشاورزي,برقي,غيرمجاز,7660.8,ندارد,7.30051E+12,4
1400-01,526101,آب مشهد,,مشهد - چناران,مشهد,728229,4002669,10,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.28229E+12,4
1400-01,526106,آب مشهد,,مشهد - چناران,مشهد,729385,4002624,25,2,4256,0,30643.2,نيمه عميق,كشاورزي,برقي,غيرمجاز,30643.2,ندارد,7.29385E+12,4
1400-01,526107,آب مشهد,,مشهد - چناران,مشهد,729277,4002569,20,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.29277E+12,4
1400-01,526109,آب مشهد,,مشهد - چناران,مشهد,729793,4002348,20,1,4256,0,15321.6,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,15321.6,ندارد,7.29793E+12,4
1401-02,517679,آب مشهد,0,مشهد - چناران,مشهد,747894,4017820,30,4,4256,0,61286.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,61286.4,ندارد,7.47894E+12,4
1401-02,517685,آب مشهد,693186,مشهد - چناران,مشهد,747044,4017490,35,0.29,2700,6901,2818.8,نيمه عميق,صنعتي,برقي,مجاز,9719.8,ندارد,7.47044E+12,4
1401-02,517700,آب مشهد,960666,مشهد - چناران,مشهد,757907,4039016,30,2,5475,-39420,39420,نيمه عميق,شرب روستايي,برقي,مجاز,0,ندارد,7.57907E+12,4
1401-02,517703,آب مشهد,679177,مشهد - چناران,مشهد,750973,4013522,70,0.6,5110,-198,11037.6,عميق,صنعتي,برقي,مجاز,10839.6,دارد,7.50973E+12,4
1401-02,517705,آب مشهد,0,مشهد - چناران,مشهد,747201,4016705,50,0.5,2700,0,4860,نيمه عميق,صنعتي,ديزلي,مجاز,4860,ندارد,7.47201E+12,4
1401-02,517710,آب مشهد,0,مشهد - چناران,مشهد,731422,4021270,70,0.5,4256,0,7660.8,عميق,كشاورزي,ديزلي,مجاز,7660.8,دارد,7.31422E+12,4
1401-02,517711,آب مشهد,482437,مشهد - چناران,مشهد,735346,4024623,180,25,5760,0,518400,عميق,شرب,برقي,مجاز,518400,ندارد,7.35346E+12,4
1401-02,517715,آب مشهد,231831,مشهد - چناران,مشهد,741169,4012330,180,23,4256,-224595.54,352396.8,عميق,كشاورزي,برقي,مجاز,127801.26,دارد,7.41169E+12,4
1401-02,517716,آب مشهد,231832,مشهد - چناران,مشهد,742028,4012424,165,7,4256,33315.9,107251.2,عميق,كشاورزي,برقي,مجاز,140567.1,ندارد,7.42028E+12,4
1401-02,517717,آب مشهد,695304,مشهد - چناران,مشهد,747543,4017009,50,0.5,2700,9720,4860,نيمه عميق,صنعتي,برقي,مجاز,14580,ندارد,7.47543E+12,4
1401-02,517718,آب مشهد,0,مشهد - چناران,مشهد,740578,4030644,30,5,4256,0,76608,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,76608,ندارد,7.40578E+12,4
1401-02,517719,آب مشهد,159956,مشهد - چناران,مشهد,744755,4021957,22,0.5,2700,-4860,4860,نيمه عميق,صنعتي,برقي,مجاز,0,ندارد,7.44755E+12,4
1401-02,517721,آب مشهد,159753,مشهد - چناران,مشهد,744470,4022021,22,0.5,2700,0,4860,نيمه عميق,صنعتي,برقي,مجاز,4860,ندارد,7.4447E+12,4
1401-02,517723,آب مشهد,3950016,مشهد - چناران,مشهد,729589,4021596,220,25,5760,72025,518400,عميق,شرب,برقي,مجاز,590425,ندارد,7.29589E+12,4
1401-02,517730,آب مشهد,0,مشهد - چناران,مشهد,752272,4020233,100,16,4256,0,245145.6,عميق,كشاورزي,ديزلي,غيرمجاز,245145.6,ندارد,7.52272E+12,4
1401-02,516707,آب مشهد,192077,مشهد - چناران,مشهد,737929,4028748,90,0.82,5110,34584.2,15084.7,عميق,صنعتي,برقي,مجاز,49668.92,دارد,7.37929E+12,4
1401-02,516711,آب مشهد,232270,مشهد - چناران,مشهد,736368,4011602,210,20,5110,-248346,367920,عميق,خدمات,برقي,مجاز,119574,ندارد,7.36368E+12,4
1401-02,516719,آب مشهد,679115,مشهد - چناران,مشهد,750376,4011509,55,1,5110,9198,18396,عميق,صنعتي,برقي,مجاز,27594,ندارد,7.50376E+12,4
1401-02,516722,آب مشهد,134274,مشهد - چناران,مشهد,738236,4027820,27,1,5110,9198,18396,نيمه عميق,صنعتي,برقي,مجاز,27594,ندارد,7.38236E+12,4
1401-02,516730,آب مشهد,272634,مشهد - چناران,مشهد,733014,4015676,110,5,3500,0,63000,عميق,خدمات,برقي,مجاز,63000,ندارد,7.33014E+12,4
1401-02,516731,آب مشهد,267074,مشهد - چناران,مشهد,737345,4009408,130,0.2,5110,-3679,3679.2,عميق,صنعتي,برقي,مجاز,0.2,دارد,7.37345E+12,4
1401-02,516733,آب مشهد,695069,مشهد - چناران,مشهد,745720,4021115,50,2,5110,-36792,36792,نيمه عميق,صنعتي,برقي,مجاز,0,دارد,7.4572E+12,4
1401-02,516735,آب مشهد,679176,مشهد - چناران,مشهد,753978,3999805,120,25,4256,0,383040,عميق,كشاورزي,برقي,مجاز,383040,دارد,7.53978E+12,4
1401-02,516744,آب مشهد,999999,مشهد - چناران,مشهد,735459,4006306,17,0,0,5518.8,0,نيمه عميق,صنعتي,برقي,مجاز,5518.8,ندارد,7.35459E+12,4
1401-02,516746,آب مشهد,695165,مشهد - چناران,مشهد,739203,4017084,120,20,5110,-367920,367920,عميق,خدمات,برقي,مجاز,0,دارد,7.39203E+12,4
1401-02,516748,آب مشهد,690860,مشهد - چناران,مشهد,746458,4015911,220,8,5475,0,157680,عميق,شرب روستايي,برقي,مجاز,157680,ندارد,7.46458E+12,4
1401-02,516752,آب مشهد,270534,مشهد - چناران,مشهد,735488,4009632,8,1.7,5760,0,35251.2,نيمه عميق,شرب,برقي,مجاز,35251.2,ندارد,7.35488E+12,4
1401-02,516753,آب مشهد,998260,مشهد - چناران,مشهد,735747,4011159,156,5,5760,-31104,103680,عميق,شرب,برقي,مجاز,72576,ندارد,7.35747E+12,4
1401-02,516754,آب مشهد,134887,مشهد - چناران,مشهد,740226,4026556,35,0.29,5110,0,5334.8,نيمه عميق,صنعتي,برقي,مجاز,5334.84,دارد,7.40226E+12,4
1401-02,516757,آب مشهد,279850,مشهد - چناران,مشهد,735461,4004792,5,4,5475,-19710,78840,نيمه عميق,شرب روستايي,برقي,مجاز,59130,ندارد,7.35461E+12,4
1400-01,541300,آب مشهد,,مشهد - چناران,مشهد,739857,4026388,45,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.39857E+12,4
1400-01,541635,آب مشهد,,مشهد - چناران,مشهد,735726,4007043,10,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.35726E+12,4
1400-01,526111,آب مشهد,,مشهد - چناران,مشهد,730390,4002493,13,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.3039E+12,4
1400-01,526112,آب مشهد,,مشهد - چناران,مشهد,730135,4002527,13,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.30135E+12,4
1400-01,526113,آب مشهد,,مشهد - چناران,مشهد,730233,4002531,12,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.30233E+12,4
1400-01,526114,آب مشهد,,مشهد - چناران,مشهد,729958,4002430,17,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,22982.4,ندارد,7.29958E+12,4
1400-01,526116,آب مشهد,,مشهد - چناران,مشهد,728279,4002686,12,2,4256,0,30643.2,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643.2,ندارد,7.28279E+12,4
1400-01,526119,آب مشهد,,مشهد - چناران,مشهد,730378,4002491,14,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.30378E+12,4
1400-01,526123,آب مشهد,,مشهد - چناران,مشهد,729123,4002700,25,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.29123E+12,4
1400-01,526124,آب مشهد,,مشهد - چناران,مشهد,729109,4002701,20,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.29109E+12,4
1400-01,526127,آب مشهد,,مشهد - چناران,مشهد,729257,4002572,16,1.5,4256,0,22982.4,نيمه عميق,كشاورزي,برقي,غيرمجاز,22982.4,ندارد,7.29257E+12,4
1400-01,526128,آب مشهد,,مشهد - چناران,مشهد,729553,4002544,15,1,4256,0,15321.6,نيمه عميق,كشاورزي,برقي,غيرمجاز,15321.6,ندارد,7.29553E+12,4
